biomass_frac,Rich,TME_core,TME_edge
0.6,5.53016666844661,6.13578625544878,5.905801358184
0.7,5.53016666844661,6.13578625544878,5.905801358184
0.8,5.53016666844661,6.13578625544878,5.905801358184
0.9,5.53016666844637,6.13578625544878,5.905801358184
