,ACALD,ACALDt,ACKr,ACONTa,ACONTb,ACt2r,ADK1,AKGDH,AKGt2r,ALCD2x,ATPM,ATPS4r,Biomass_Ecoli_core,CO2t,CS,CYTBD,D_LACt2,ENO,ETOHt2r,EX_ac_e,EX_acald_e,EX_akg_e,EX_co2_e,EX_etoh_e,EX_for_e,EX_fru_e,EX_fum_e,EX_glc__D_e,EX_gln__L_e,EX_glu__L_e,EX_h_e,EX_h2o_e,EX_lac__D_e,EX_mal__L_e,EX_nh4_e,EX_o2_e,EX_pi_e,EX_pyr_e,EX_succ_e,FBA,FBP,FORt2,FORti,FRD7,FRUpts2,FUM,FUMt2_2,G6PDH2r,GAPD,GLCpts,GLNS,GLNabc,GLUDy,GLUN,GLUSy,GLUt2r,GND,H2Ot,ICDHyr,ICL,LDH_D,MALS,MALt2_2,MDH,ME1,ME2,NADH16,NADTRHD,NH4t,O2t,PDH,PFK,PFL,PGI,PGK,PGL,PGM,PIt2r,PPC,PPCK,PPS,PTAr,PYK,PYRt2,RPE,RPI,SUCCt2_2,SUCCt3,SUCDi,SUCOAS,TALA,THD2,TKT1,TKT2,TPI
130,-1.713718868329361,-0.1747968141992335,-1.9246585374464489,8.46900786406998,8.469007864070006,-1.9246585374466492,5.938567389561509,3.713916112676683,-1.027027263946603,-1.5389220541300819,12.170223127201211,35.11357233105242,0.10351352977011348,-28.019687473571924,8.469007864069974,59.32323051837901,-0.33515922554445265,17.33416969323886,-1.5389220541300819,1.92465853744664,0.1747968141992362,1.027027263946607,28.019687473571924,1.538922054130078,1.8887313936518926,0.0,0.0,-9.74719521259279,4.870459054894913e-17,0.32432988137452917,13.040959683263642,32.44623834065077,0.33515922554445454,0.0,-0.8887684565050238,-29.661615259189123,-0.38079522196532667,0.9042345198273138,1.6044901544820582,7.914035829307777,7.5410758173086565,30.84671853576414,32.73544992941621,89.23250290371196,0.0,5.401479816997831,0.0,5.190583425668321,17.489025933774965,9.74719521259288,12.011301249601638,0.0,2.5489108585677696,8.573621934528907,3.4112109055105373,-0.32432988137450414,5.190583425668255,-32.446238340650766,5.176954005266829,3.292053858803058,-0.33515922554445465,3.292053858803152,0.0,7.983941252663449,0.42085518271771694,0.2887372404199069,53.92175070138121,34.95496761278657,0.8887684565049769,29.661615259189,13.898655741869735,15.455111646615645,1.8887313936519075,4.535391513321967,-17.489025933774716,5.190583425668337,-17.33416969323888,0.38079522196532667,14.008065893761838,13.338051658714916,5.938567389561523,1.9246585374464487,12.801793761856686,-0.904234519827316,3.385983425246709,-1.8046000004215064,19.166948249696908,20.771438404178905,94.63398272071038,-3.7139161126768028,1.7116759047468528,21.318973477197165,1.7116759047468517,1.674307520499819,7.914035829307777
131,-0.4565210054329683,-0.34575832625062414,-2.9635195112256736,13.455150076257013,13.45515007625703,-2.963519511225883,37.219224113901284,2.0943015639350406,-0.6031630236704586,-0.1107626791822964,17.538347228204973,56.966885322724664,0.0063251071559337,-39.62483014697883,13.455150076257008,84.55480578144358,-0.3459001189097553,19.818546136041416,-0.1107626791822964,2.9635195112258734,0.3457583262506268,0.6031630236704628,39.62483014697883,0.11076267918229275,2.749467227321501,0.0,0.0,-9.947940246895934,5.987502170739945e-17,0.15848906651123665,9.521663368526264,42.85621800241986,0.3459001189097572,0.0,-0.19297861081113457,-42.27740289072136,-0.023268171694534177,1.7329528062273694,0.039818937465950166,9.890590697715439,0.08667900797708819,139.84121906014408,142.59068628746573,322.1801171228067,0.0,12.646854890498812,0.0,0.15317389527779388,19.8280084963467,9.947940246896032,8.671567661282138,0.0,1.5539897893626966,6.924599261108362,1.7453510702740116,-0.15848906651120986,0.15317389527772884,-42.85621800241984,2.8627778122273115,10.592372264029596,-0.3459001189097573,10.592372264029688,0.0,6.158974609231635,2.7034391876614903,14.376813357635507,71.90795089094479,19.256407777207105,0.19297861081108655,42.277402890721234,24.741800866223084,9.977269705691674,2.7494672273215186,9.793469704651557,-19.828008496346456,0.15317389527781528,-19.818546136041434,0.023268171694534177,17.935324052175858,10.627847516194834,37.2192241139013,2.963519511225673,39.77907010394077,-1.7329528062273716,0.09756944316142424,-0.05560445211625721,3.162091563428497,3.201910500894369,334.82697201330643,-2.094301563935168,0.049926403422352605,1.984232961215897,0.04992640342235011,0.04764303973903894,9.890590697715439
132,-2.4609177111798584,-0.2236684044181384,-1.026274806476624,8.41701252803394,8.417012528033966,-1.026274806476811,18.39790069044453,0.9530518438878921,-0.7015396645236988,-2.2372493067616688,13.707071770745008,55.000781184933075,0.004393788524128363,-28.800245436170414,8.417012528033935,57.471467444632225,-3.2637459533829163,18.609499676698412,-2.2372493067616688,1.0262748064768001,0.22366840441814112,0.7015396645237032,28.800245436170414,2.237249306761665,0.47999998668896415,0.0,0.0,-9.797175933573058,5.752332493488824e-17,0.13039832436026796,9.780903057344554,30.824703488263317,3.263745953382918,0.0,-0.15435677442465626,-28.735733722315658,-0.016163429843715892,1.8727836006877192,0.6930416672739081,8.826206357346269,6.414783688327482,30.47542259551308,30.95542258220219,341.5818588763781,0.0,6.887292413437368,0.0,2.8997972243458627,18.616072784330555,9.79717593357316,12.057441011533436,0.0,4.062219213596895,7.840865023511925,4.215452496295886,-0.1303983243602393,2.899797224345796,-30.8247034882633,1.7897302912105848,6.627282236823243,-3.2637459533829185,6.627282236823333,0.0,-4.77201651125835,3.622324885390531,14.664266276128615,50.584175031194874,27.418939256323927,0.15435677442460063,28.735733722315526,18.06795433645577,15.240990045672843,0.4799999866889837,6.89647798258016,-18.616072784330274,2.899797224345886,-18.609499676698427,0.016163429843715892,24.74002753710613,11.543148115857626,18.39790069044455,1.026274806476624,14.011064196698229,-1.8727836006877214,1.9300398943726769,-0.9697573299730684,1.4023831427744784,2.095424810048324,348.46915128981624,-0.9530518438880278,0.9658130260149339,5.375823360504517,0.9658130260149305,0.9642268683577013,8.826206357346269
133,-3.518113086663413,-3.0727207436425377,-0.2113809222715437,11.959292097848254,11.959292097848287,-0.21138092227176145,17.170230985871026,1.999151894162651,-0.4866872260775508,-0.44539234302082364,10.643170839279975,48.76286620765443,0.009417636431110682,-30.886412923667187,11.959292097848246,68.56108632230877,-0.85794713606796,19.29915071202401,-0.44539234302082364,0.21138092227174993,3.0727207436425403,0.4866872260775557,30.886412923667187,0.44539234302081887,7.6282862406911605,0.0,0.0,-9.963118058674715,3.1295399075399917e-17,0.5802283255067142,13.332888275031587,34.2351058598954,0.8579471360679621,0.0,-0.6315808134382975,-34.28054316115396,-0.034644659139158845,0.8707796044961132,0.7208727407655554,9.365788617417138,2.8595420678729897,29.158545192176952,36.78683143286827,408.98366526770366,0.0,10.161343117552885,0.0,1.7638851548990342,19.313239496125007,9.963118058674823,10.13121986647297,0.0,6.14657784257935,3.3530612104553668,6.775750566382161,-0.5802283255066856,1.7638851548989665,-34.235105859895384,3.0762281336925166,8.883063964155603,-0.857947136067963,8.883063964155705,0.0,-0.3244366101973206,3.164517631746043,16.204326060159985,58.39974320475594,35.100462285390805,0.631580813438238,34.28054316115379,16.978859248064552,12.225330685289181,7.628286240691181,8.197302288307734,-19.31323949612472,1.7638851548990582,-19.299150712024023,0.034644659139158845,28.88456126663271,16.58400606757552,17.170230985871047,0.21138092227154365,14.200819745091465,-0.8707796044961157,1.169154039532582,-0.5947311153663305,17.129132352062463,17.850005092827974,419.14500838525726,-1.9991518941628161,0.5862769031420966,13.044002531202896,0.5862769031420931,0.5828771363904448,9.365788617417138
134,-0.5572440348475847,-0.060376926218063794,-0.6961838320566993,11.926978878706638,11.926978878706665,-0.6961838320568878,5.76121171829022,6.080683055738399,-0.31425211860543295,-0.4968671086294745,9.242396487701585,51.67364148491011,0.02046852834331311,-29.2621058067298,11.92697887870663,68.94365492321693,-0.26529978953502764,18.217866328959175,-0.4968671086294745,0.696183832056877,0.06037692621806679,0.3142521186054366,29.2621058067298,0.4968671086294711,6.638444897550841,0.0,0.0,-9.788692751936644,2.231856851480935e-17,0.29647193039044617,16.92123585909547,34.09324846327389,0.2652997895350301,0.0,-0.408082721740885,-34.471827461608115,-0.07529757521657904,0.225660875238759,3.731799844078997,8.493845939176136,17.86684009215955,1.5700412506037227,8.208486148154782,496.7689258056014,0.0,7.562371490402125,0.0,3.82346030285257,18.24848724736077,9.788692751936743,27.57546195889354,0.0,24.277485849439053,2.889893387713679,24.68033476848253,-0.2964719303904215,3.8234603028525087,-34.093248463273866,6.713490599963946,5.213488278742574,-0.26529978953503053,5.2134882787426715,0.0,11.534772778371593,0.9708609161684592,0.27022607460491527,61.38128343281484,29.393673162035977,0.40808272174083304,34.47182746160796,11.832162077328055,26.360686031334875,6.638444897550853,5.961036400774069,-18.248487247360544,3.823460302852586,-18.21786632895919,0.07529757521657904,14.95356510759081,14.52478788766463,5.761211718290243,0.6961838320566993,13.750982862323264,-0.22566087523876116,2.534260757061798,-1.2891995457906706,21.489287282760298,25.221087126839254,504.33129729600375,-6.08068305573855,1.2708249478968576,15.432546741208347,1.270824947896854,1.263435809164902,8.493845939176136
135,-2.737204652744594,-0.3402848399352913,-0.1485974134287295,12.91369806416621,12.913698064166255,-0.1485974134290335,13.71162153351273,5.096488665188095,-0.6001753684545124,-2.3969198128092475,11.611866730663344,69.26902363586328,0.01800460116766851,-38.2934757148227,12.913698064166203,78.68512965228621,-0.503939913663871,18.46650172502101,-2.3969198128092475,0.14859741342902252,0.3402848399352943,0.6001753684545166,38.2934757148227,2.396919812809243,4.6901171295586215,0.0,0.0,-9.873352706183635,4.526067118731191e-17,0.31838594841108037,9.02488929559496,38.92991036462635,0.5039399136638733,0.0,-0.41656143765816517,-39.342564826142684,-0.06623352631551435,0.6462183184801892,0.4188607936557641,8.650036356686856,18.352716511057128,11.852231341441234,16.542348470999976,480.5723429446459,0.0,11.556850789445072,0.0,3.6162215181462503,18.493436608367936,9.873352706183763,40.236080256031556,0.0,17.34889680761581,22.470622010757562,17.760854468755362,-0.3183859484110504,3.61622151814618,-38.929910364626366,6.0344751462535715,6.879222917912498,-0.5039399136638739,6.8792229179126,0.0,15.116184119196543,2.122424277626056,1.1974653105352466,67.12827886284128,18.118383970119826,0.4165614376581,39.342564826142514,18.056083562950043,27.002752867743027,4.690117129558638,6.253440244798464,-18.493436608367624,3.616221518146277,-18.466501725021033,0.06623352631551435,7.952172569429529,10.122489803553384,13.711621533512755,0.1485974134287295,24.465741598007575,-0.646218318480193,2.397872638111415,-1.2183488800347049,18.77666086814093,19.19552166179661,492.12919373409267,-5.096488665188271,1.2021861495664599,4.300520281729199,1.2021861495664574,1.1956864885449068,8.650036356686856
136,-2.1600965843725657,-1.2669987075536246,-0.23807785996116188,10.733836747875683,10.733836747875722,-0.23807785996143588,1.7759955872849087,1.4025224642274554,-0.6621289158183404,-0.8930978768188892,11.22078752620009,49.188012269632935,0.07723488730495047,-28.561954748458266,10.73383674787568,59.824863794100914,-0.1829082230549745,18.785041084044977,-0.8930978768188892,0.238077859961425,1.2669987075536275,0.6621289158183439,28.561954748458266,0.8930978768188862,0.5701495026636598,0.0,0.0,-9.621833105395664,-3.443451633088912e-18,1.4525023153931067,10.99198207787607,35.046550762255585,0.182908223054977,0.0,-1.8736487088895584,-29.912431897050144,-0.2841239799287581,0.9493910397799934,1.6364305753291883,9.4072393285781,13.95080774380928,1.9871312474492022,2.5572807501130477,389.9715154209414,0.0,6.899446221421702,0.0,0.4133047032462834,18.90058447545319,9.621833105395774,26.237272291969457,0.0,13.631391813535236,10.732231769544693,15.485291561740896,-1.4525023153930803,0.41330470324622215,-35.04655076225559,3.6004824153522867,7.133354332523262,-0.18290822305497745,7.133354332523372,0.0,6.212024772037605,6.793236005566478,1.0275397763411567,52.925417572679336,7.6589456682955905,1.8736487088895017,29.91243189704999,19.984676932710883,23.358047072386576,0.570149502663669,9.192695250252251,-18.900584475452973,0.41330470324630403,-18.785041084045005,0.2841239799287581,11.640791330373245,6.9809837813872955,1.7759955872849336,0.23807785996116188,6.239303386947989,-0.9493910397799957,0.22002003183597862,-0.19328467141019978,20.341175054893633,21.977605630222733,396.8709616423639,-1.402522464227608,0.12395091307652228,5.064422206634356,0.12395091307652034,0.09606911875941337,9.4072393285781
137,-0.619229398665009,-0.448015716164877,-1.3454724033578618,9.725820551136632,9.725820551136668,-1.3454724033581318,38.39436071127472,1.295482277240059,-0.2598109478907955,-0.17121368250008023,9.397904609982438,83.46912621326675,0.04762796885715577,-43.819278945013785,9.725820551136628,89.55593398563603,-0.07141040584833418,14.583864426941497,-0.17121368250008023,1.3454724033581211,0.4480157161648799,0.259810947890799,43.819278945013785,0.17121368250007754,0.2108289485930449,0.0,0.0,-9.872313782640893,-5.073725103520877e-18,0.3109454073989708,6.351071069965849,46.91306746402796,0.07141040584833667,0.0,-0.5706511959832916,-44.777966992817674,-0.17520900903485537,0.9266670828685437,0.849881231723214,4.862035974701721,2.856249534579494,15.773518124570348,15.98434707316359,809.3366357908449,0.0,8.253797148523642,0.0,14.888706801951166,14.655115868351784,9.872313782641,33.86773528282705,0.0,16.292579910366538,17.004504176477234,16.851052634713035,-0.31094540739894444,14.888706801951107,-46.91306746402796,1.9176244481298859,7.808196103006604,-0.07141040584833712,7.808196103006724,0.0,5.782903593645781,1.8350571970382183,8.444032460846575,81.30213683711249,66.23623864953386,0.5706511959832323,44.77796699281752,19.46638960925629,7.718285509280406,0.21082894859305323,-5.026156752925619,-14.655115868351569,14.888706801951187,-14.583864426941533,0.17520900903485537,13.225108797171483,9.197094947723407,38.394360711274736,1.3454724033578618,39.053173827493204,-0.9266670828685456,9.891569550619517,-4.997137251331552,4.841782523720629,5.691663755443762,817.5904329393699,-1.2954822772402097,4.9543816236884615,27.276133276474635,4.954381623688461,4.937187926931012,4.862035974701721
138,-6.435546496981594,-1.6382602736505056,-1.2581094812216884,7.943231167840912,7.94323116784095,-1.2581094812219544,20.334994882724157,2.9883147233279304,-0.23055669219671776,-4.797286223331038,32.3538614313091,57.71362988703572,0.025168680698155425,-30.933861849622716,7.94323116784091,55.16342782339944,-0.6899258451455639,19.230334448314455,-4.797286223331038,1.2581094812219433,1.6382602736505083,0.2305566921967211,30.933861849622716,4.7972862233310325,1.7034671724169703,0.0,0.0,-9.971395776773512,2.3260020285709215e-17,0.036541732927906495,7.246762157043592,29.23972079245732,0.6899258451455663,0.0,-0.17378151503882877,-27.58171391169936,-0.0925880256843312,2.2150400832704187,0.17056949496838233,9.338461635074907,0.3177367530477163,12.937076656217329,14.640543828634488,243.83949732167045,0.0,7.478408758142649,0.0,1.8236965650247914,19.26798679463889,9.971395776773617,17.074989093995708,0.0,4.3905059611175945,12.5107016178393,4.557851844501887,-0.03654173292787879,1.8236965650247368,-29.239720792457323,3.2825676380578646,4.660663529782915,-0.6899258451455667,4.660663529783029,0.0,11.396843844407368,0.5148996294630405,0.22732881405546562,47.68501906525687,9.791356364895377,0.1737815150387693,27.581713911699218,18.688410684931068,9.656198388121789,1.7034671724169788,8.142539632205978,-19.267986794638663,1.8236965650248134,-19.23033444831449,0.0925880256843312,9.548531906906605,12.957175701669518,20.334994882724175,1.2581094812216884,32.989512286877364,-2.2150400832704213,1.19770646233062,-0.625990102694072,1.6830805252795367,1.853650020247845,251.31790607981418,-2.9883147233280805,0.6033961780313131,3.1293077213831793,0.6033961780313131,0.5943102842992656,9.338461635074907
139,-0.22603481600122352,-0.0762792902947101,-0.36158655530893896,13.049306334875384,13.049306334875425,-0.3615865553092255,0.8653680355558737,1.5152942844498691,-0.006270529790550629,-0.14975552570645986,41.407863789503935,56.4441400105711,0.07623317703828932,-35.45115133432165,13.04930633487538,75.67959568476525,-2.2290902222823985,18.599336698808454,-0.14975552570645986,0.36158655530921635,0.07627929029471366,0.006270529790554133,35.45115133432165,0.14975552570645298,3.3494468887862054,0.0,0.0,-9.929576920664728,2.8900547989178735e-17,1.85517074556446,11.33086426596758,39.6917823299887,2.2290902222824003,0.0,-2.270855013318864,-37.839797842382204,-0.2804389883707577,0.08576151419846896,0.026429501647425628,8.910626124314001,5.247780438937383,68.38557165084816,71.73501853963447,418.9478739342722,0.0,11.079187583166327,0.0,2.8293649654525703,18.71338153165776,9.929576920664838,17.84933506045006,0.0,2.1887188381648452,13.389761208966359,4.440081028114994,-1.855170745564431,2.829364965452512,-39.69178232998869,3.4589835345115505,9.590322800363708,-2.2290902222824003,9.590322800363817,0.0,18.162752841415433,0.269029848136856,2.2377276939780475,64.60040810159904,29.23399409559423,2.2708550133188012,37.83979784238207,20.163510318667587,14.158406563250496,3.3494468887862174,7.084584153919698,-18.713381531657518,2.8293649654525965,-18.59933669880849,0.2804389883707577,6.8241097505098205,11.80135043963537,0.8653680355558953,0.36158655530893885,14.472795860624357,-0.0857615141984723,1.831446902646512,-0.9979180628059511,0.6006798838292386,0.6271093854765726,430.0270615174396,-1.5152942844500115,0.9294835397786513,21.12307333328567,0.929483539778651,0.9019633628678156,8.910626124314001
